id,GEOID,totalpop,countbelow200pct,estab,Housingperpov200,Businessperest,ImpactFinanceperpov200,CommDevOtherperpov200,z_Housing,z_ImpactFinance,z_CommDevOther,z_Business,z_GlobalCapacity,popsize_bin,Housing_ptile,Housing_rank,Business_ptile,Business_rank,ImpactFinance_ptile,ImpactFinance_rank,CommDevOther_ptile,CommDevOther_rank,GlobalCapacity_ptile,GlobalCapacity_rank,CoreLogic_200pov,State,CountyName
2130,39171,37386,14626,745,60.01203156,121785.2344,0.532202899,0,-0.022625329,-0.209213793,-0.450436771,2.903902531,0.55540663,1,79,465,99,31,38,1339,1,1561,93,172,14079.28418,Ohio,Williams
144,5061,13555,6907,264,0,10102.27246,2441.607178,460.5989075,-0.449287087,0.846533895,3.18192029,-1.351623654,0.556885839,1,1,1454,6,2032,95,112,99,38,93,171,7050.421875,Arkansas,Howard
1205,24023,29813,10291,860,70.705513,59958.14063,760.0845337,248.2900543,0.053401086,0.119287223,1.507618546,0.54806596,0.557093203,1,81,413,81,420,88,275,94,132,93,170,14084.14941,Maryland,Garrett
1832,36005,1428357,765485,17028,529.9671631,22684.46094,1032.365356,0.029393129,3.318569422,0.237046748,-0.450204968,-0.872196555,0.558303654,5,98,3,1,136,87,18,1,136,87,19,36386.50391,New York,Bronx
3038,54089,13544,5275,154,0,74344.15625,37.91469193,284.360199,-0.449287087,-0.193046138,1.792073488,1.096225381,0.56149143,1,1,1454,90,229,58,923,96,101,93,169,37.91469193,West Virginia,Summers
2315,44005,82663,16794,2640,442.4159851,41746.58984,26.0004425,43.92344666,2.696115255,-0.198198959,-0.104049407,-0.145860255,0.562001646,2,98,11,31,270,29,280,65,137,92,32,40460.61328,Rhode Island,Newport
453,13129,55889,26371,935,0,133653.4688,4.157673359,0,-0.449287087,-0.207645804,-0.450436771,3.356125355,0.562188923,2,1,340.5,99,5,13,343,1,337.5,93,31,12679.86035,Georgia,Gordon
1857,36055,749356,225101,16420,260.640625,44421.86328,472.267334,170.6592407,1.403764486,-0.005191684,0.895409465,-0.043922618,0.562514901,5,92,12,34,90,62,52,89,16,87,18,19695.33594,New York,Monroe
2074,39059,39626,16430,797,372.23172,63819.32422,49.42179108,0,2.197132826,-0.188069388,-0.450436771,0.695191026,0.563454449,1,98,59,84,365,60,872,1,1561,93,168,3822.138428,Ohio,Guernsey
687,17181,17551,6252,340,587.9022827,24250,0.319897622,0,3.730465174,-0.209305614,-0.450436771,-0.812543809,0.564544737,1,99,24,33,1467,38,1348,1,1561,93,167,0.319897622,Illinois,Union
682,17171,5198,1677,75,0,26826.66602,0,517.7102051,-0.449287087,-0.209443972,3.632309198,-0.714363515,0.56480366,1,1,1454,37,1371,1,1761.5,99,27,93,166,NA,Illinois,Scott
169,5111,24210,12900,345,0,30631.88477,7751.001465,74.40457153,-0.449287087,3.142809391,0.136329651,-0.569370866,0.56512028,1,1,1454,43,1245,99,25,77,503,93,165,7751.001465,Arkansas,Poinsett
2647,48245,252872,98255,5245,180.338913,77619.25781,214.4890289,98.61177826,0.832851112,-0.116678976,0.327231586,1.221018672,0.566105604,4,87,17,92,11,43,73,79,27,92,11,24026.60547,Texas,Jefferson
1195,24001,73549,25559,1475,465.8464661,30633.2207,109.9444046,76.64685822,2.862696648,-0.161893785,0.15401268,-0.569319963,0.57137388,2,98,8,13,340,55,178,83,67,93,30,8729.558594,Maryland,Allegany
1023,21057,6807,3651,107,0,20803.73828,95.86414337,545.6039429,-0.449287087,-0.167983398,3.852283716,-0.943858922,0.572788596,1,1,1454,26,1603,67,719,99,23,93,164,95.86414337,Kentucky,Cumberland
1411,28017,17391,9837,314,33.21784973,77614.64844,0,246.8287811,-0.21312134,-0.209443972,1.496094704,1.220842957,0.57359308,1,73,595,91,198,1,1761.5,94,133,93,163,NA,Mississippi,Chickasaw
2587,48125,2281,979,39,0,15692.30762,0,576.1173096,-0.449287087,-0.209443972,4.092916965,-1.138622999,0.573890746,1,1,1454,16,1820,1,1761.5,100,21,93,162,NA,Texas,Dickens
134,5041,12379,6980,279,95.66661835,16501.79297,5273.785156,197.6879425,0.230864659,2.071430922,1.108562112,-1.107778668,0.575769782,1,85,333,18,1789,99,41,92,188,93,161,7445.463379,Arkansas,Desha
969,20159,10014,3256,258,281.5343933,6662.790527,0,369.5706482,1.552310824,-0.209443972,2.46405673,-1.482680321,0.581060827,1,96,94,3,2112,1,1761.5,98,52,93,160,NA,Kansas,Rice
2023,38063,3048,738,118,0,8500,10494.07031,40.52167892,-0.449287087,4.329167366,-0.130876288,-1.412675977,0.584082007,1,1,1454,4,2080,100,13,68,694,93,159,28124.67773,North Dakota,Nelson
2301,42111,76617,24602,1649,351.8378601,66124.92188,328.9935913,2.446955442,2.052140713,-0.067156568,-0.431139678,0.783042669,0.58422178,2,96,17,71,114,73,108,30,275,93,29,20210.14063,Pennsylvania,Somerset
2056,39023,136827,51955,2131,150.0253143,71429.84375,201.8503113,167.497345,0.617333412,-0.122145131,0.870474219,0.985179484,0.5877105,3,85,51,71,98,61,130,97,10,93,26,9483.740234,Ohio,Clark
145,5063,36952,16103,747,0,22141.90039,3436.329102,363.9543457,-0.449287087,1.276744127,2.419765711,-0.892870069,0.588588178,1,1,1454,29,1545,97,71,98,55,93,158,23175.40234,Arkansas,Independence
1053,21117,163007,49954,2890,197.1271057,74099.3125,213.9635925,113.0803299,0.952208519,-0.116906226,0.441332906,1.086895943,0.590882778,3,92,27,74,86,62,127,92,28,93,25,26758.39258,Kentucky,Kenton
1879,36099,35144,10745,686,264.460022,69422.74219,129.2086487,81.57072449,1.430918813,-0.153562143,0.19284308,0.908701599,0.594725311,1,96,100,87,289,71,647,79,469,93,157,129.2086487,New York,Seneca
1792,34033,65120,17949,1099,479.1794434,31040.03711,212.0452423,69.70103455,2.957488775,-0.1177359,0.099236801,-0.553818762,0.596292734,2,99,7,14,336,65,137,82,74,93,28,39070.46094,New Jersey,Salem
2469,47079,32269,14104,666,0,137480.4844,40.50326157,0,-0.449287087,-0.191926599,-0.450436771,3.501948595,0.602574527,1,1,1454,100,17,58,909,1,1561,93,156,20101.42969,Tennessee,Henry
2062,39035,1263189,460406,30836,206.8517761,39819.98438,928.7107544,238.2944794,1.021347046,0.192216873,1.428791881,-0.219270915,0.605771244,5,85,21,20,109,86,20,95,7,88,17,8545.291992,Ohio,Cuyahoga
1424,28043,21591,10652,526,113.5968857,87982.89063,93.49897003,136.7333984,0.358341753,-0.169006318,0.627864778,1.615910649,0.608277738,1,87,293,95,120,67,723,87,302,93,155,93.49897003,Mississippi,Grenada
191,6005,36995,9264,790,342.5495911,54459.49219,1056.994873,39.93955231,1.986104727,0.247698843,-0.135467038,0.338547468,0.609220982,1,97,72,77,508,90,231,68,697,93,154,17352.01172,California,Amador
971,20163,5186,1765,186,0,30516.12891,0,522.9985962,-0.449287087,-0.209443972,3.67401433,-0.57378155,0.610375404,1,1,1454,43,1246,1,1761.5,99,25,93,153,NA,Kansas,Rooks
2946,51760,213735,93117,5673,236.657959,61408.42188,965.9038086,108.8187943,1.233257174,0.208302602,0.407725751,0.603326917,0.6131531,3,95,18,57,143,92,29,91,31,93,24,21815.125,Virginia,Richmond City
2551,48053,44144,16097,1141,267.00354,70581.07031,13.32788754,89.4593277,1.449002266,-0.203679755,0.255053878,0.952838123,0.613303602,1,96,99,88,270,49,1121,80,438,93,152,63034.85938,Texas,Burnet
311,9001,939983,199128,25812,301.9998779,47971.29297,503.1095886,140.3848877,1.697812319,0.008147374,0.656661034,0.091323532,0.613486052,5,94,9,47,73,66,47,80,28,89,16,29912.26953,Connecticut,Fairfield
1132,22035,7501,4297,116,0,32844.82813,6387.24707,163.0441284,-0.449287087,2.552995205,0.835355461,-0.485049695,0.613503456,1,1,1454,47,1157,99,33,89,245,94,151,NA,Louisiana,East Carroll
2124,39159,53470,11833,932,449.2827759,55268.24219,9.270683289,0,2.744935513,-0.205434456,-0.450436771,0.369363785,0.614607036,2,98,10,52,188,18,323,1,337.5,94,27,30551.07227,Ohio,Union
405,13031,72386,33871,1352,0,138300.2969,97.93254089,0,-0.449287087,-0.167088836,-0.450436771,3.533186436,0.616593421,2,1,340.5,100,3,53,186,1,337.5,94,26,16288.1123,Georgia,Bulloch
2336,45037,26466,8547,303,166.3364868,81303.63281,435.1612244,110.1577148,0.733299434,-0.021239813,0.418284684,1.361406684,0.622937739,1,92,175,93,170,83,376,83,373,94,150,15308.35938,South Carolina,Edgefield
183,5139,40633,18197,1066,0,54528.14453,5701.19043,100.7581482,-0.449287087,2.256280661,0.344158202,0.341163367,0.623078763,1,1,1454,77,507,99,37,82,403,94,149,15967.32324,Arkansas,Union
619,17045,17992,6943,330,443.1074524,16860.60547,0,196.2348328,2.701031208,-0.209443972,1.097102642,-1.094106555,0.623645842,1,99,40,18,1773,1,1761.5,92,191,94,148,NA,Illinois,Edgar
49,1097,414251,165743,8068,111.906456,99642.90625,398.7067871,73.93759155,0.34632346,-0.037006099,0.132646963,2.060199499,0.625540972,4,65,45,98,3,67,43,68,41,93,10,14261.80859,Alabama,Mobile
1428,28051,18772,13075,230,134.3110504,68221.74219,124.614151,220.7387543,0.505611241,-0.155549228,1.290344596,0.862939179,0.625836432,1,89,246,86,308,70,657,93,163,94,147,2.229827881,Mississippi,Holmes
55,1109,33155,15358,612,53.18505096,114202.6172,0.651126444,79.69787598,-0.071162455,-0.209162354,0.178073496,2.61497736,0.628181517,1,77,500,98,44,39,1331,78,479,94,146,0.651126444,Alabama,Pike
1236,26007,29068,11520,726,299.2696228,38898.07031,2803.225098,68.16840363,1.678401351,1.002931118,0.087150224,-0.25439918,0.628520906,1,96,87,58,921,96,95,76,532,94,145,59.98732758,Michigan,Alpena
3117,55135,52125,14640,1144,56.26340485,121715.9141,773.2645874,0,-0.049276579,0.124987498,-0.450436771,2.90126133,0.631633878,2,65,139,99,7,88,49,1,337.5,94,25,40650.17578,Wisconsin,Waupaca
422,13067,719133,201876,18526,418.3712769,55416.22656,64.45181274,34.41090775,2.525166988,-0.18156901,-0.179066822,0.375002533,0.634883404,5,96,6,75,35,3,133,15,116,89,15,35897.21875,Georgia,Cobb
2039,38095,2294,759,80,0,33825,9479.430664,0,-0.449287087,3.890342712,-0.450436771,-0.447701573,0.635729313,1,1,1454,49,1116,100,17,1,1561,94,144,28768.91406,North Dakota,Towner
1050,21111,755809,259057,18123,252.5683136,61209.56641,589.7619019,127.6222687,1.346373558,0.045623887,0.556012988,0.595749795,0.635940075,5,91,13,87,19,72,39,77,32,90,14,20626.71094,Kentucky,Jefferson
543,13311,27791,10949,584,325.3248596,78315.07031,220.6432495,0,1.863643765,-0.114017323,-0.450436771,1.247531652,0.636680305,1,97,81,92,188,77,508,1,1561,94,143,16091.85449,Georgia,White
3068,55039,101920,26541,2218,248.081604,82310.63281,136.0104523,55.91140366,1.314474821,-0.150620416,-0.009510449,1.399777055,0.638530254,3,96,15,87,43,52,158,71,97,93,23,17043.20313,Wisconsin,Fond Du Lac
2569,48089,20757,7407,523,500.7355652,26275.33398,0,106.5349731,3.110744238,-0.209443972,0.389715165,-0.735371232,0.638911068,1,99,33,36,1391,1,1761.5,83,381,94,142,18398.29492,Texas,Colorado
2303,42115,42369,14037,869,372.4808044,69062.14063,3.205813169,15.3461895,2.198903799,-0.208057478,-0.329414248,0.894961417,0.639098346,1,98,58,87,299,42,1264,60,866,94,141,28495.90234,Pennsylvania,Susquehanna
966,20153,2545,909,103,0,13961.16504,0,617.6280518,-0.449287087,-0.209443972,4.420277596,-1.204585791,0.639240205,1,1,1454,13,1890,1,1761.5,100,18,94,140,NA,Kansas,Rawlins
3133,56025,80011,22537,2875,162.9946747,95721.04688,9.761725426,76.23205566,0.709540427,-0.205222085,0.150741488,1.910762548,0.641455591,2,87,54,93,30,18,320,83,68,94,24,41712.14844,Wyoming,Natrona
1273,26081,622590,205973,14719,123.812912,96467.82813,301.0539856,92.57904053,0.430973649,-0.079240248,0.27965644,1.939217567,0.642651856,5,60,55,100,1,42,80,64,50,91,13,20979.74609,Michigan,Kent
1876,36093,154796,41090,2891,5.222726822,35863.71484,378.7359314,489.1442871,-0.412155569,-0.045643356,3.407033682,-0.370019138,0.644803882,3,15,280,10,295,77,77,100,1,94,22,15580.86621,New York,Schenectady
2814,50013,6952,1652,185,471.0012207,46935.13672,706.1864624,0,2.899344921,0.095976688,-0.450436771,0.05184222,0.649181783,1,99,36,68,702,87,290,1,1561,94,139,706.1864624,Vermont,Grand Isle
117,5007,238198,78608,5368,23.16591263,122834.0156,192.7799835,65.2979126,-0.284586638,-0.126067981,0.064513072,2.943865061,0.649430871,3,30,229,99,6,60,134,78,75,94,21,45450.12891,Arkansas,Benton
667,17141,52397,14996,1001,222.5602875,37052.94531,168.8877716,301.9838562,1.133028388,-0.136401206,1.931056499,-0.324705154,0.650744617,2,91,36,23,302,63,148,100,3,95,23,54616.61328,Illinois,Ogle
304,8113,7676,2153,599,0,70475.79688,115.3506699,345.9990845,-0.449287087,-0.159555614,2.278167725,0.948826849,0.654537976,1,1,1454,88,272,69,674,98,64,94,138,150136.875,Colorado,San Miguel
189,6001,1584983,427064,36450,214.3018036,57177.17578,1075.98584,164.7304688,1.07431376,0.255912304,0.848654211,0.442101091,0.655245364,5,86,20,78,30,88,17,87,18,92,12,41362.53906,California,Alameda
1526,29083,22034,8602,569,155.184845,100165.2031,0,69.7512207,0.65401566,-0.209443972,0.099632576,2.080101013,0.656076312,1,91,202,97,75,1,1761.5,76,528,94,137,NA,Missouri,Henry
2025,38067,7206,1725,271,0,20767.52734,1542.661987,513.522583,-0.449287087,0.457746446,3.599284887,-0.945238709,0.665626407,1,1,1454,26,1606,92,179,99,28,94,136,120685.8125,North Dakota,Pembina
1269,26073,70669,31300,1309,0,138414.0625,29.98628616,29.33163261,-0.449287087,-0.196475118,-0.219122797,3.537521362,0.668159068,2,1,340.5,100,2,32,268,54,181,95,22,29.98628616,Michigan,Isabella
2616,48183,123178,50173,3866,135.261734,104265.6484,16.5459404,73.45294952,0.512370229,-0.202287972,0.128825009,2.236342907,0.668812513,3,80,66,97,13,12,290,81,63,94,20,27803.53516,Texas,Gregg
2811,50007,159711,37022,5299,263.6531067,56765.42578,2229.023438,66.23314667,1.425181985,0.754592896,0.071888477,0.426411927,0.669518828,3,97,12,48,173,97,10,78,73,95,19,1793.088623,Vermont,Chittenden
1342,27053,1197776,314302,36771,151.2544556,49118.13672,1751.769775,230.8908234,0.626072168,0.548184097,1.370405436,0.135022447,0.669921041,5,69,43,51,67,94,9,95,8,92,11,50358.08984,Minnesota,Hennepin
1154,22079,132225,55199,2986,91.96756744,114620.2266,693.3375854,27.28148079,0.204565868,0.090419635,-0.235290632,2.630889893,0.672646165,3,67,110,98,8,88,42,42,190,95,18,9014.442383,Louisiana,Rapides
1443,28081,85036,33903,2267,0,110793.1172,5.946435452,168.59935,-0.449287087,-0.20687218,0.879164815,2.485063076,0.677017152,2,1,340.5,98,9,15,332,99,7,95,21,5.946435452,Mississippi,Lee
2800,49043,38521,7240,2235,436.6864624,57879.19531,98.48065948,27.28121567,2.655380487,-0.166851774,-0.235292718,0.468850583,0.680521667,1,98,44,80,449,68,705,64,797,94,135,110457.6641,Utah,Summit
2705,48361,83217,28806,1283,126.1772537,99346.0625,233.2907104,100.222435,0.447783172,-0.108547382,0.339933485,2.048888683,0.682014465,2,82,73,95,21,67,130,91,39,95,20,11252.80664,Texas,Orange
787,18177,67866,28160,1390,388.9023132,72578.41406,140.6179047,0,2.315654278,-0.148627713,-0.450436771,1.028944135,0.686383486,2,97,14,79,85,58,164,1,337.5,96,19,11740.08984,Indiana,Wayne
3064,55031,43799,14136,971,162.8939819,18246.13867,2557.579346,334.9141846,0.708824575,0.896691024,2.19075036,-1.041312695,0.688738346,1,92,180,21,1716,96,101,97,66,94,134,52734.10938,Wisconsin,Douglas
1302,26139,273136,71739,5597,64.03189087,108268.3516,0.104406253,129.4595032,0.005954277,-0.209398806,0.570501685,2.388860226,0.688979328,4,45,71,100,1,1,128,89,15,93,9,20877.07031,Michigan,Ottawa
526,13277,40787,19053,959,28.07998657,134784.1563,677.8512573,0,-0.24964951,0.083721913,-0.450436771,3.399208784,0.695711076,1,72,621,100,20,87,297,1,1561,94,133,10626.01172,Georgia,Tift
3083,55069,28286,7813,638,0,115434.1719,2888.883057,0,-0.449287087,1.039977551,-0.450436771,2.661904097,0.70053947,1,1,1454,99,40,96,89,1,1561,94,132,10836.74121,Wisconsin,Lincoln
1631,30063,111966,39596,4117,224.5723724,72727.22656,1489.027832,80.83744049,1.147333503,0.434550047,0.187060282,1.034614444,0.700889587,3,94,22,74,88,96,14,84,53,95,17,34404.54297,Montana,Missoula
2013,38043,2430,700,63,0,14015.87305,11845.48535,0,-0.449287087,4.913644791,-0.450436771,-1.202501178,0.702854931,1,1,1454,13,1886,100,11,1,1561,94,131,138634.7813,North Dakota,Kidder
157,5087,15702,7610,184,0,146673.9063,158.0946198,0,-0.449287087,-0.141069159,-0.450436771,3.852251291,0.702864587,1,1,1454,100,12,73,593,1,1561,94,130,22091.59766,Arkansas,Madison
1207,24027,304115,37924,8537,351.2876587,50727.65625,985.508728,101.7684937,2.048228979,0.216781586,0.352125943,0.196350977,0.703371882,4,99,2,42,75,93,9,81,25,94,8,108905.0859,Maryland,Howard
1446,28087,59699,27168,1409,52.34098816,87124.20313,4089.953125,25.65530205,-0.077163406,1.559431911,-0.248114929,1.583191514,0.704336286,2,63,145,90,40,100,3,52,190,96,18,24629.88281,Mississippi,Lowndes
1412,28019,8354,4238,110,119.5134506,69036.36719,0,276.8188782,0.400406182,-0.209443972,1.732601404,0.893979311,0.704385757,1,87,282,87,300,1,1761.5,96,104,95,129,NA,Mississippi,Choctaw
317,9013,151948,23221,2343,374.3597107,46058.47266,4.306446552,158.3695679,2.212262154,-0.20758146,0.79849112,0.018438138,0.705402493,3,99,4,26,243,5,311,96,14,96,16,27621.76367,Connecticut,Tolland
602,17011,34115,10673,724,616.9022827,32676.79492,9.687997818,8.099596977,3.9366436,-0.205253974,-0.386562049,-0.491452366,0.713343799,1,99,23,46,1170,47,1159,58,912,95,128,42475.17188,Illinois,Bureau
940,20101,1674,342,63,0,11619.04785,0,666.8771973,-0.449287087,-0.209443972,4.808664322,-1.293828964,0.714026093,1,1,1454,9,1982,1,1761.5,100,15,95,127,NA,Kansas,Lane
2944,51740,96135,35800,1549,238.2555847,62335.05469,282.6815491,195.8647003,1.244615674,-0.087186195,1.094183803,0.63863498,0.722562075,2,93,31,66,133,71,117,99,5,96,17,16579.33984,Virginia,Portsmouth City
674,17155,5822,1549,128,0,17671.875,0,644.1000366,-0.449287087,-0.209443972,4.629039764,-1.063194275,0.726778626,1,1,1454,20,1739,1,1761.5,100,17,95,126,NA,Illinois,Putnam
1564,29159,42215,18709,947,121.7595825,118300.9531,117.1156158,43.23139954,0.416375279,-0.158792287,-0.109507002,2.771138906,0.729803741,1,88,272,99,38,69,670,69,671,95,125,5077.341797,Missouri,Pettis
1848,36037,59458,17694,1230,368.4800415,78180.48438,7.096190929,21.88170242,2.170459986,-0.206374913,-0.277874142,1.242403388,0.732153594,2,97,15,85,62,16,330,47,207,96,16,7.096190929,New York,Genesee
3036,54085,10140,4519,199,0,31070.35156,0,583.4527588,-0.449287087,-0.209443972,4.150765419,-0.552663684,0.734842658,1,1,1454,44,1228,1,1761.5,100,20,95,124,NA,West Virginia,Ritchie
867,19153,452369,127649,11426,347.5628967,62443.11328,597.4498901,86.09251404,2.021747351,0.048948888,0.228502646,0.642752409,0.735487819,4,98,3,66,44,82,24,74,34,95,7,28064.37305,Iowa,Polk
2788,49019,9388,3874,450,446.1743774,59675.55469,42.11177063,41.42178726,2.722836018,-0.191230923,-0.123777896,0.537298381,0.736281395,1,99,38,81,424,59,901,69,684,95,123,42.11177063,Utah,Grand
1148,22067,27012,14321,414,198.9385529,67794.6875,706.1405029,189.9567719,0.965087175,0.09595681,1.047592878,0.846666813,0.738825917,1,94,142,86,311,87,291,91,201,95,122,7.865232944,Louisiana,Morehouse
1769,33007,31870,11135,824,68.90706635,19536.4082,7083.821289,192.3324585,0.040614843,2.854258776,1.066327929,-0.992148817,0.742263198,1,81,424,24,1660,99,29,91,197,95,121,5173.314941,New Hampshire,Coos
1181,23005,286119,74180,10610,240.420517,61360.50781,1334.764038,151.7818451,1.260007501,0.367832035,0.746539295,0.601501226,0.743970037,4,94,8,64,47,97,5,93,10,96,6,24785.19336,Maine,Cumberland
2715,48381,126782,31988,2410,17.42853355,147822.8125,2.500937939,9.417235374,-0.325377136,-0.208362326,-0.376170933,3.896028996,0.746529639,3,23,253,100,2,3,318,23,255,96,15,27229.18359,Texas,Randall
2026,38069,4395,1356,159,0,141433.9688,1033.317871,0,-0.449287087,0.237458706,-0.450436771,3.652590752,0.747581422,1,1,1454,100,15,90,233,1,1561,95,120,49096.09375,North Dakota,Pierce
651,17109,32009,11404,647,420.9049377,24034.00391,1.294458032,245.4468536,2.543180227,-0.20888412,1.48519659,-0.820774078,0.749679685,1,98,48,32,1482,40,1308,94,134,95,119,1.294458032,Illinois,McDonough
182,5137,12512,6479,221,196.6752625,86199.09375,0,147.7299652,0.948996067,-0.209443972,0.714585483,1.547941566,0.750519812,1,94,144,94,137,1,1761.5,88,272,95,118,NA,Arkansas,Stone
3030,54073,7636,2539,113,0,31566.37109,0,590.7837524,-0.449287087,-0.209443972,4.208579063,-0.533763528,0.754021108,1,1,1454,44,1212,1,1761.5,100,19,95,117,NA,West Virginia,Pleasants
3089,55079,955939,395872,17904,196.0087433,69074.90625,1891.390015,129.3997955,0.944257379,0.608568847,0.570030808,0.895447791,0.754576206,5,83,24,95,8,98,4,78,31,93,10,19290.01367,Wisconsin,Milwaukee
425,13073,136204,30234,2079,0,126837.9063,2399.287109,0.648342907,-0.449287087,0.828230739,-0.445323825,3.096427679,0.757511854,3,1,307.5,99,5,98,7,13,286,96,14,59006.35547,Georgia,Columbia
1406,28007,19175,9736,319,212.4704132,94931.03125,1358.622803,22.24871635,1.061293364,0.378150791,-0.27497983,1.880660057,0.761281073,1,94,133,96,88,91,195,62,826,95,116,3.651602268,Mississippi,Attala
449,13121,983903,323338,32690,426.522583,52255.0625,508.8743591,82.41889191,2.583119392,0.010640596,0.199531868,0.254550695,0.761960626,5,97,5,61,54,67,46,62,52,94,9,40446.21094,Georgia,Fulton
2000,38017,162500,44121,5002,83.20663452,105756.2969,2217.626465,39.78060532,0.142279103,0.74966383,-0.136720523,2.293141842,0.762091041,3,63,122,97,12,97,11,56,146,97,13,88177.07813,North Dakota,Cass
626,17059,5385,2195,95,0,58336.84375,0,467.2834167,-0.449287087,-0.209443972,3.234635353,0.486288637,0.765548229,1,1,1454,80,442,1,1761.5,99,37,95,115,11350.33105,Illinois,Gallatin
209,6041,258349,49168,9556,331.122406,72476.24219,178.1999054,91.37373352,1.904862046,-0.132373765,0.270151198,1.025050998,0.766922593,4,97,4,86,18,34,85,76,32,97,5,85144.78906,California,Marin
3063,55029,27731,7131,1255,134.8302612,129896.4141,15.90492249,0,0.509302616,-0.202565208,-0.450436771,3.212968111,0.767317176,1,89,244,99,23,50,1091,1,1561,95,114,15.90492249,Wisconsin,Door
1554,29139,11939,4996,255,340.4551697,38239.21484,27.78222656,257.2356873,1.971214294,-0.197428346,1.578165293,-0.279503971,0.768111825,1,97,74,56,951,55,991,95,115,95,113,27.78222656,Missouri,Montgomery
1864,36069,109192,29063,2717,393.798645,59599.19141,31.58261871,106.2496719,2.350465298,-0.195784703,0.387465239,0.534388661,0.769133627,3,100,3,54,153,21,261,90,33,97,12,31.58261871,New York,Ontario
1310,26155,69113,23956,1107,263.1843262,81693.76563,334.7319336,102.3189697,1.421849132,-0.064674772,0.356467068,1.376272202,0.772478402,2,94,27,87,53,74,104,91,36,97,15,9942.969727,Michigan,Shiawassee
2540,48031,10723,3341,270,434.0018005,75066.66406,0,0,2.63629365,-0.209443972,-0.450436771,1.123755574,0.775042117,1,98,46,90,219,1,1761.5,1,1561,95,112,111227.7109,Texas,Blanco
1488,29007,25783,9659,526,7.046692371,123243.3438,47.46868134,151.6916809,-0.399187893,-0.188914105,0.745828211,2.959461927,0.779297054,1,67,727,99,28,60,883,88,266,95,111,6923.188477,Missouri,Audrain
1993,38003,11097,2644,349,0,105816.6172,3750.439453,41.60363007,-0.449287087,1.412594557,-0.122343853,2.295440435,0.784101009,1,1,1454,98,61,98,63,69,682,95,110,75978.26563,North Dakota,Barnes
1550,29131,24956,10279,652,50.29672241,145891.1094,49.61572266,6.334760189,-0.091697328,-0.187985525,-0.400479823,3.822423935,0.785565317,1,77,510,100,13,60,870,58,921,95,109,5127.972656,Missouri,Miller
263,8031,649654,232901,22714,269.647644,54159.85938,982.5751343,203.1068726,1.467800856,0.215512827,1.151296735,0.327130377,0.790435195,5,92,11,70,41,87,19,92,11,95,8,52115.63672,Colorado,Denver
1563,29157,19100,5685,464,0,58342.67188,39.08531189,482.2339478,-0.449287087,-0.192539841,3.352537632,0.486510724,0.799305379,1,1,1454,80,441,58,918,99,34,95,108,20227.84375,Missouri,Perry
2630,48211,4115,1351,156,0,125076.9219,0,162.3426361,-0.449287087,-0.209443972,0.829823375,3.029327869,0.800105035,1,1,1454,99,25,1,1761.5,89,248,96,107,12885.42285,Texas,Hemphill
2412,46099,178942,50073,5218,321.051178,94334.61719,127.5138931,14.73193359,1.833259583,-0.154295117,-0.334258378,1.857934475,0.800660133,3,99,5,94,22,49,167,30,230,97,11,127.5138931,South Dakota,Minnehaha
185,5143,216432,89449,4860,18.17312622,134562.5625,395.3457336,78.76353455,-0.32008338,-0.038459733,0.170705125,3.39076519,0.800731778,3,25,248,100,3,77,76,83,57,97,10,41722.44531,Arkansas,Washington
968,20157,4806,1691,185,0,15151.35156,0,696.0632935,-0.449287087,-0.209443972,5.03883028,-1.159235358,0.805215955,1,1,1454,15,1843,1,1761.5,100,14,96,106,NA,Kansas,Republic
1347,27063,10211,2925,296,0,12206.08105,9846.154297,170.9401703,-0.449287087,4.048948288,0.89762491,-1.271460891,0.806456327,1,1,1454,10,1956,100,15,90,227,96,105,4923.077148,Minnesota,Jackson
3108,55117,115226,31397,2462,92.13156891,81755.89063,74.03356934,290.067688,0.205731854,-0.177424967,1.837083697,1.37863934,0.8110075,3,67,109,86,47,37,207,100,2,98,9,40236.00391,Wisconsin,Sheboygan
2375,46025,3625,1160,117,0,137829.0625,1938.932739,0,-0.449287087,0.629130721,-0.450436771,3.515230656,0.811159372,1,1,1454,100,16,94,142,1,1561,96,104,1938.932739,South Dakota,Clark
3116,55133,393873,57519,11512,150.0585785,82538.39844,865.7888184,192.9790192,0.617569923,0.165003583,1.071426868,1.408455729,0.815614045,4,79,28,94,8,90,14,97,5,97,4,76893.95313,Wisconsin,Waukesha
2449,47039,11686,5117,203,299.2202148,105576.3516,0,0,1.678050041,-0.209443972,-0.450436771,2.2862854,0.826113701,1,96,88,98,62,1,1761.5,1,1561,96,103,22406.01367,Tennessee,Decatur
1473,28141,19539,9284,343,0,48758.01563,4431.279785,304.8204041,-0.449287087,1.707053185,1.953426003,0.121300526,0.833123147,1,1,1454,70,657,98,52,97,86,96,102,NA,Mississippi,Tishomingo
1235,26005,112837,36266,2176,71.09766388,114844.2031,31.0207901,164.8346405,0.056189124,-0.196027696,0.849475741,2.639424086,0.837265313,3,58,140,98,7,20,263,97,11,98,8,16652.64063,Michigan,Allegan
3053,55009,254717,74016,5896,176.9661255,93869.91406,399.9054565,154.6461029,0.808871925,-0.036487684,0.76912725,1.840227604,0.845434785,4,86,18,97,4,68,42,94,8,98,3,44278.23438,Wisconsin,Brown
